reaction_id,q1h_idx,q2_idx,q1_idx,q2h_idx
OO_m1.OC[C]=C_m2>>O[O]_m2.OCC=C_m1,3,2,1,7
[O]CC=C_m2.[O][O]_m3>>C=CC=O_m1.O[O]_m2,5,1,2,2
CC#C_m1.[CH2]C#C_m2>>[CH2]C#C_m2.C=C=C_m1,5,4,0,6
CC#C_m1.[O][O]_m3>>[CH2]C#C_m2.O[O]_m2,5,1,0,2
CC#C_m1.[O]_m3>>[CH2]C#C_m2.[OH]_m2,5,0,0,1
CC#C_m1.[H]_m2>>[CH2]C#C_m2.[H][H]_m1,5,0,0,1
CC#C_m1.[OH]_m2>>[CH2]C#C_m2.O_m1,5,0,0,2
CC#C_m1.O[O]_m2>>[CH2]C#C_m2.OO_m1,5,1,0,3
CC#C_m1.[CH3]_m2>>[CH2]C#C_m2.C_m1,5,0,0,4
CC#C_m1.CO[O]_m2>>[CH2]C#C_m2.COO_m1,5,2,0,6
CC#C_m1.C#[C]_m2>>[CH2]C#C_m2.C#C_m1,5,1,0,3
CC#C_m1.C=[CH]_m2>>[CH2]C#C_m2.C=C_m1,5,1,0,3
CC#C_m1.[CH2]C=C_m2>>[CH2]C#C_m2.CC=C_m1,5,4,0,5
C=C=C_m1.[H]_m2>>[CH2]C#C_m2.[H][H]_m1,6,0,4,1
C=C=C_m1.[O][O]_m3>>[CH2]C#C_m2.O[O]_m2,6,1,4,2
C=C=C_m1.[OH]_m2>>[CH2]C#C_m2.O_m1,6,0,4,2
C=C=C_m1.[CH3]_m2>>[CH2]C#C_m2.C_m1,6,0,4,4
C=C=C_m1.O[O]_m2>>[CH2]C#C_m2.OO_m1,6,1,4,3
C=C=C_m1.CO[O]_m2>>[CH2]C#C_m2.COO_m1,6,2,4,6
C=C=C_m1.[CH2]C=C_m2>>[CH2]C#C_m2.CC=C_m1,6,4,4,5
CCC=O_m1.[H]_m2>>C[CH]C=O_m2.[H][H]_m1,8,0,1,1
C=C=C_m1.C#[C]_m2>>[CH2]C#C_m2.C#C_m1,6,1,4,3
[CH]=O_m2.[CH2]C#C_m2>>[C]=O_m3.C=C=C_m1,1,4,0,6
[CH]=O_m2.[CH2]C#C_m2>>[C]=O_m3.CC#C_m1,1,0,0,5
[CH2]C#C_m2.[H]_m2>>C=C=[C]_m3.[H][H]_m1,5,0,2,1
[CH2]C#C_m2.[H]_m2>>C=C=[C]_m1.[H][H]_m1,5,0,2,1
[CH2]C#C_m2.[H]_m2>>C=C=[C]_m1.[H][H]_m1,5,0,2,1
[CH2]C#C_m2.[OH]_m2>>C=C=[C]_m3.O_m1,5,0,2,2
[CH2]C#C_m2.[OH]_m2>>C=C=[C]_m1.O_m1,5,0,2,2
[CH2]C#C_m2.[OH]_m2>>C=C=[C]_m1.O_m1,5,0,2,2
CC(=O)C_m1.[OH]_m2>>CC(=O)[CH2]_m2.O_m1,9,0,3,2
CC(=O)C_m1.[H]_m2>>CC(=O)[CH2]_m2.[H][H]_m1,9,0,3,1
CC(=O)C_m1.[O]_m3>>CC(=O)[CH2]_m2.[OH]_m2,9,0,3,1
CC(=O)C_m1.[CH3]_m2>>CC(=O)[CH2]_m2.C_m1,9,0,3,4
CC(=O)C_m1.C[O]_m2>>CC(=O)[CH2]_m2.CO_m1,9,1,3,5
CC(=O)C_m1.[O][O]_m3>>CC(=O)[CH2]_m2.O[O]_m2,9,1,3,2
CC(=O)C_m1.O[O]_m2>>CC(=O)[CH2]_m2.OO_m1,9,1,3,3
CC(=O)C_m1.CO[O]_m2>>CC(=O)[CH2]_m2.COO_m1,9,2,3,6
CC(=O)C_m1.CC(=O)CO[O]_m2>>CC(=O)[CH2]_m2.CC(=O)COO_m1,9,5,3,11
C=O_m1.CC(=O)CO[O]_m2>>[CH]=O_m2.CC(=O)COO_m1,3,5,0,11
O[O]_m2.CC(=O)CO[O]_m2>>[O][O]_m3.CC(=O)COO_m1,2,5,1,11
C=CC=O_m1.[H]_m2>>C=C[C]=O_m2.[H][H]_m1,7,0,2,1
C=CC=O_m1.[O]_m3>>C=C[C]=O_m2.[OH]_m2,7,0,2,1
C=CC=O_m1.[OH]_m2>>C=C[C]=O_m2.O_m1,7,0,2,2
C=CC=O_m1.[O][O]_m3>>C=C[C]=O_m2.O[O]_m2,7,1,2,2
C=CC=O_m1.O[O]_m2>>C=C[C]=O_m2.OO_m1,7,1,2,3
C=CC=O_m1.[CH3]_m2>>C=C[C]=O_m2.C_m1,7,0,2,4
C=CC=O_m1.C=[CH]_m2>>C=C[C]=O_m2.C=C_m1,7,1,2,3
C=CC=O_m1.C[O]_m2>>C=C[C]=O_m2.CO_m1,7,1,2,5
C=CC=O_m1.CO[O]_m2>>C=C[C]=O_m2.COO_m1,7,2,2,6
CCC=O_m1.[H]_m2>>CC[C]=O_m2.[H][H]_m1,9,0,2,1
CCC=O_m1.[O]_m3>>CC[C]=O_m2.[OH]_m2,9,0,2,1
CCC=O_m1.[OH]_m2>>CC[C]=O_m2.O_m1,9,0,2,2
CCC=O_m1.[CH3]_m2>>CC[C]=O_m2.C_m1,9,0,2,4
CCC=O_m1.O[O]_m2>>CC[C]=O_m2.OO_m1,9,1,2,3
CCC=O_m1.C[O]_m2>>CC[C]=O_m2.CO_m1,9,1,2,5
CCC=O_m1.CO[O]_m2>>CC[C]=O_m2.COO_m1,9,2,2,6
CCC=O_m1.C[CH2]_m2>>CC[C]=O_m2.CC_m1,9,1,2,4
CCC=O_m1.CC[O]_m2>>CC[C]=O_m2.CCO_m1,9,2,2,8
CCC=O_m1.CCO[O]_m2>>CC[C]=O_m2.CCOO_m1,9,3,2,9
CCC=O_m1.[O][O]_m3>>CC[C]=O_m2.O[O]_m2,9,1,2,2
CCC=O_m1.CC(=O)O[O]_m2>>CC[C]=O_m2.CC(=O)OO_m1,9,4,2,8
CCC=O_m1.C=[CH]_m2>>CC[C]=O_m2.C=C_m1,9,1,2,3
CCC=O_m1.CC[CH2]_m2>>CC[C]=O_m2.CCC_m1,9,2,2,5
CCC=O_m1.C[CH]C_m2>>CC[C]=O_m2.CCC_m1,9,1,2,7
CCC=O_m1.[CH2]C=C_m2>>CC[C]=O_m2.CC=C_m1,9,4,2,5
CCCC_m1.[H]_m2>>CCC[CH2]_m2.[H][H]_m1,13,0,3,1
CCCC_m1.[O][O]_m3>>CCC[CH2]_m2.O[O]_m2,13,1,3,2
CCCC_m1.[O]_m3>>CCC[CH2]_m2.[OH]_m2,13,0,3,1
CCCC_m1.[OH]_m2>>CCC[CH2]_m2.O_m1,13,0,3,2
CCCC_m1.O[O]_m2>>CCC[CH2]_m2.OO_m1,13,1,3,3
CCCC_m1.[CH3]_m2>>CCC[CH2]_m2.C_m1,13,0,3,4
CCCC_m1.C[O]_m2>>CCC[CH2]_m2.CO_m1,13,1,3,5
CCCC_m1.CO[O]_m2>>CCC[CH2]_m2.COO_m1,13,2,3,6
CCCC_m1.[O]OC=O_m2>>CCC[CH2]_m2.OOC=O_m1,13,0,3,4
CCCC_m1.C[CH2]_m2>>CCC[CH2]_m2.CC_m1,13,1,3,4
CCCC_m1.C=[CH]_m2>>CCC[CH2]_m2.C=C_m1,13,1,3,3
CCCC_m1.CC[O]_m2>>CCC[CH2]_m2.CCO_m1,13,2,3,8
CCCC_m1.CCO[O]_m2>>CCC[CH2]_m2.CCOO_m1,13,3,3,9
CCCC_m1.CC(=O)O[O]_m2>>CCC[CH2]_m2.CC(=O)OO_m1,13,4,3,8
CCCC_m1.[CH2]C=C_m2>>CCC[CH2]_m2.CC=C_m1,13,4,3,5
CCCC_m1.CCCO[O]_m2>>CCC[CH2]_m2.CCCOO_m1,13,4,3,12
CCCC_m1.[O]OC(C)C_m2>>CCC[CH2]_m2.OOC(C)C_m1,13,0,3,5
CCCC_m1.CCC[CH2]_m2>>C[CH]CC_m2.CCCC_m1,8,3,1,13
CCCC_m1.CCCCO[O]_m2>>CCC[CH2]_m2.CCCCOO_m1,13,5,3,15
CCCC_m1.CC(O[O])CC_m2>>CCC[CH2]_m2.CC(OO)CC_m1,13,3,3,10
CCCC_m1.[O]OCC(C)C_m2>>CCC[CH2]_m2.OOCC(C)C_m1,13,0,3,6
CCCC_m1.[O]OC(C)(C)C_m2>>CCC[CH2]_m2.OOC(C)(C)C_m1,13,0,3,6
CCCC_m1.[H]_m2>>C[CH]CC_m2.[H][H]_m1,8,0,1,1
CCCC_m1.[O][O]_m3>>C[CH]CC_m2.O[O]_m2,8,1,1,2
CCCC_m1.[O]_m3>>C[CH]CC_m2.[OH]_m2,8,0,1,1
CCCC_m1.[OH]_m2>>C[CH]CC_m2.O_m1,8,0,1,2
CCCC_m1.O[O]_m2>>C[CH]CC_m2.OO_m1,8,1,1,3
CCCC_m1.[CH3]_m2>>C[CH]CC_m2.C_m1,8,0,1,4
CCCC_m1.C[O]_m2>>C[CH]CC_m2.CO_m1,8,1,1,5
CCCC_m1.CO[O]_m2>>C[CH]CC_m2.COO_m1,8,2,1,6
CCCC_m1.[O]OC=O_m2>>C[CH]CC_m2.OOC=O_m1,8,0,1,4
CCCC_m1.C[CH2]_m2>>C[CH]CC_m2.CC_m1,8,1,1,4
CCCC_m1.C=[CH]_m2>>C[CH]CC_m2.C=C_m1,8,1,1,3
CCCC_m1.CC[O]_m2>>C[CH]CC_m2.CCO_m1,8,2,1,8
CCCC_m1.CCO[O]_m2>>C[CH]CC_m2.CCOO_m1,8,3,1,9
CCCC_m1.CC(=O)O[O]_m2>>C[CH]CC_m2.CC(=O)OO_m1,8,4,1,8
CCCC_m1.[CH2]C=C_m2>>C[CH]CC_m2.CC=C_m1,8,4,1,5
CCCC_m1.CCCO[O]_m2>>C[CH]CC_m2.CCCOO_m1,8,4,1,12
CCCC_m1.[O]OC(C)C_m2>>C[CH]CC_m2.OOC(C)C_m1,8,0,1,5
CCCC_m1.CCCCO[O]_m2>>C[CH]CC_m2.CCCCOO_m1,8,5,1,15
CCCC_m1.CC(O[O])CC_m2>>C[CH]CC_m2.CC(OO)CC_m1,8,3,1,10
CCCC_m1.[O]OCC(C)C_m2>>C[CH]CC_m2.OOCC(C)C_m1,8,0,1,6
CCCC_m1.[O]OC(C)(C)C_m2>>C[CH]CC_m2.OOC(C)(C)C_m1,8,0,1,6
CCC[CH2]_m2.[O][O]_m3>>CCC=C_m1.O[O]_m2,12,1,2,2
C[CH]CC_m2.[O][O]_m3>>CCC=C_m1.O[O]_m2,7,1,3,2
C[CH]CC_m2.[O][O]_m3>>CC=CC_m1.O[O]_m2,9,1,2,2
CCCCOO_m1.[H]_m2>>CCCCO[O]_m2.[H][H]_m1,15,0,5,1
O[O]_m2.CCCCO[O]_m2>>[O][O]_m3.CCCCOO_m1,2,5,1,15
OO_m1.CCCCO[O]_m2>>O[O]_m2.CCCCOO_m1,3,5,1,15
C_m1.CCCCO[O]_m2>>[CH3]_m2.CCCCOO_m1,4,5,0,15
CO_m1.CCCCO[O]_m2>>[CH2]O_m2.CCCCOO_m1,4,5,0,15
C=O_m1.CCCCO[O]_m2>>[CH]=O_m2.CCCCOO_m1,3,5,0,15
CC_m1.CCCCO[O]_m2>>C[CH2]_m2.CCCCOO_m1,4,5,1,15
CC=O_m1.CCCCO[O]_m2>>C[C]=O_m2.CCCCOO_m1,6,5,1,15
C=C_m1.CCCCO[O]_m2>>C=[CH]_m2.CCCCOO_m1,3,5,1,15
CC=C_m1.CCCCO[O]_m2>>[CH2]C=C_m2.CCCCOO_m1,5,5,4,15
CCC=O_m1.CCCCO[O]_m2>>CC[C]=O_m2.CCCCOO_m1,9,5,2,15
C=CC=O_m1.CCCCO[O]_m2>>C=C[C]=O_m2.CCCCOO_m1,7,5,2,15
CCC_m1.CCCCO[O]_m2>>CC[CH2]_m2.CCCCOO_m1,5,5,2,15
CCC_m1.CCCCO[O]_m2>>C[CH]C_m2.CCCCOO_m1,7,5,1,15
CC(OO)CC_m1.[H]_m2>>CC(O[O])CC_m2.[H][H]_m1,10,0,3,1
O[O]_m2.CC(O[O])CC_m2>>[O][O]_m3.CC(OO)CC_m1,2,3,1,10
C=O_m1.CC(O[O])CC_m2>>[CH]=O_m2.CC(OO)CC_m1,3,3,0,10
CC=O_m1.CC(O[O])CC_m2>>C[C]=O_m2.CC(OO)CC_m1,6,3,1,10
CC_m1.CC(O[O])CC_m2>>C[CH2]_m2.CC(OO)CC_m1,4,3,1,10
CCC=O_m1.CC(O[O])CC_m2>>CC[C]=O_m2.CC(OO)CC_m1,9,3,2,10
CC=C_m1.CC(O[O])CC_m2>>[CH2]C=C_m2.CC(OO)CC_m1,5,3,4,10
C=C_m1.CC(O[O])CC_m2>>C=[CH]_m2.CC(OO)CC_m1,3,3,1,10
CO_m1.CC(O[O])CC_m2>>[CH2]O_m2.CC(OO)CC_m1,4,3,0,10
C=CC=O_m1.CC(O[O])CC_m2>>C=C[C]=O_m2.CC(OO)CC_m1,7,3,2,10
C_m1.CC(O[O])CC_m2>>[CH3]_m2.CC(OO)CC_m1,4,3,0,10
OO_m1.CC(O[O])CC_m2>>O[O]_m2.CC(OO)CC_m1,3,3,1,10
CCC_m1.CC(O[O])CC_m2>>CC[CH2]_m2.CC(OO)CC_m1,5,3,2,10
CCC_m1.CC(O[O])CC_m2>>C[CH]C_m2.CC(OO)CC_m1,7,3,1,10
CC(C)C_m1.[CH3]_m2>>CC([CH2])C_m2.C_m1,10,0,2,4
CC(C)C_m1.[H]_m2>>CC([CH2])C_m2.[H][H]_m1,10,0,2,1
CC(C)C_m1.[OH]_m2>>CC([CH2])C_m2.O_m1,10,0,2,2
CC(C)C_m1.C[CH2]_m2>>CC([CH2])C_m2.CC_m1,10,1,2,4
CC(C)C_m1.O[O]_m2>>CC([CH2])C_m2.OO_m1,10,1,2,3
CC(C)C_m1.[O]_m3>>CC([CH2])C_m2.[OH]_m2,10,0,2,1
CC(C)C_m1.C[O]_m2>>CC([CH2])C_m2.CO_m1,10,1,2,5
CC(C)C_m1.[O][O]_m3>>CC([CH2])C_m2.O[O]_m2,10,1,2,2
CC(C)C_m1.CO[O]_m2>>CC([CH2])C_m2.COO_m1,10,2,2,6
CC(C)C_m1.CCO[O]_m2>>CC([CH2])C_m2.CCOO_m1,10,3,2,9
CC(C)C_m1.CC(=O)O[O]_m2>>CC([CH2])C_m2.CC(=O)OO_m1,10,4,2,8
CC(C)C_m1.CCCO[O]_m2>>CC([CH2])C_m2.CCCOO_m1,10,4,2,12
CC(C)C_m1.[O]OC(C)C_m2>>CC([CH2])C_m2.OOC(C)C_m1,10,0,2,5
CC(C)C_m1.[O]OCC(C)C_m2>>CC([CH2])C_m2.OOCC(C)C_m1,10,0,2,6
CC(C)C_m1.[O]OC(C)(C)C_m2>>CC([CH2])C_m2.OOC(C)(C)C_m1,10,0,2,6
CC(C)C_m1.[O]OC=O_m2>>CC([CH2])C_m2.OOC=O_m1,10,0,2,4
CC(C)C_m1.CC(O[O])CC_m2>>CC([CH2])C_m2.CC(OO)CC_m1,10,3,2,10
CC(C)C_m1.CC(O[O])CC_m2>>C[C](C)C_m2.CC(OO)CC_m1,7,3,1,10
CC(C)C_m1.CCCCO[O]_m2>>CC([CH2])C_m2.CCCCOO_m1,10,5,2,15
CC(C)C_m1.[H]_m2>>C[C](C)C_m2.[H][H]_m1,7,0,1,1
CC(C)C_m1.[CH3]_m2>>C[C](C)C_m2.C_m1,7,0,1,4
CC(C)C_m1.[OH]_m2>>C[C](C)C_m2.O_m1,7,0,1,2
CC(C)C_m1.C[CH2]_m2>>C[C](C)C_m2.CC_m1,7,1,1,4
CC(C)C_m1.O[O]_m2>>C[C](C)C_m2.OO_m1,7,1,1,3
CC(C)C_m1.[O]_m3>>C[C](C)C_m2.[OH]_m2,7,0,1,1
CC(C)C_m1.C[O]_m2>>C[C](C)C_m2.CO_m1,7,1,1,5
CC(C)C_m1.[O][O]_m3>>C[C](C)C_m2.O[O]_m2,7,1,1,2
CC(C)C_m1.[O]OC=O_m2>>C[C](C)C_m2.OOC=O_m1,7,0,1,4
CC(C)C_m1.CCCCO[O]_m2>>C[C](C)C_m2.CCCCOO_m1,7,5,1,15
CC(C)C_m1.CO[O]_m2>>C[C](C)C_m2.COO_m1,7,2,1,6
CC(C)C_m1.CCO[O]_m2>>C[C](C)C_m2.CCOO_m1,7,3,1,9
CC(C)C_m1.CC(=O)O[O]_m2>>C[C](C)C_m2.CC(=O)OO_m1,7,4,1,8
CC(C)C_m1.CCCO[O]_m2>>C[C](C)C_m2.CCCOO_m1,7,4,1,12
CC(C)C_m1.[O]OC(C)C_m2>>C[C](C)C_m2.OOC(C)C_m1,7,0,1,5
CC(C)C_m1.[O]OCC(C)C_m2>>C[C](C)C_m2.OOCC(C)C_m1,7,0,1,6
CC(C)C_m1.[O]OC(C)(C)C_m2>>C[C](C)C_m2.OOC(C)(C)C_m1,7,0,1,6
CC(C)C_m1.CC([CH2])C_m2>>C[C](C)C_m2.CC(C)C_m1,7,2,1,10
[O]CC(C)C_m2.[H]_m2>>O=CC(C)C_m1.[H][H]_m1,6,0,1,1
[O]CC(C)C_m2.[O][O]_m3>>O=CC(C)C_m1.O[O]_m2,6,1,1,2
[O]CC(C)C_m2.[O]_m3>>O=CC(C)C_m1.[OH]_m2,6,0,1,1
[O]CC(C)C_m2.[OH]_m2>>O=CC(C)C_m1.O_m1,6,0,1,2
[O]CC(C)C_m2.O[O]_m2>>O=CC(C)C_m1.OO_m1,6,1,1,3
[O]CC(C)C_m2.[CH3]_m2>>O=CC(C)C_m1.C_m1,6,0,1,4
O=CC(C)C_m1.O[O]_m2>>O=[C]C(C)C_m2.OO_m1,5,1,1,3
O=CC(C)C_m1.[CH3]_m2>>O=[C]C(C)C_m2.C_m1,5,0,1,4
O=CC(C)C_m1.[O]_m3>>O=[C]C(C)C_m2.[OH]_m2,5,0,1,1
O=CC(C)C_m1.[O][O]_m3>>O=[C]C(C)C_m2.O[O]_m2,5,1,1,2
O=CC(C)C_m1.[OH]_m2>>O=[C]C(C)C_m2.O_m1,5,0,1,2
O=CC(C)C_m1.[H]_m2>>O=[C]C(C)C_m2.[H][H]_m1,5,0,1,1
O=CC(C)C_m1.[OH]_m2>>O=CC([CH2])C_m2.O_m1,9,0,3,2
O=CC(C)C_m1.O[O]_m2>>O=CC([CH2])C_m2.OO_m1,9,1,3,3
O=CC(C)C_m1.CO[O]_m2>>O=CC([CH2])C_m2.COO_m1,9,2,3,6
O=CC(C)C_m1.[H]_m2>>O=C[C](C)C_m2.[H][H]_m1,6,0,2,1
O=CC(C)C_m1.O[O]_m2>>O=C[C](C)C_m2.OO_m1,6,1,2,3
O=CC(C)C_m1.[OH]_m2>>O=C[C](C)C_m2.O_m1,6,0,2,2
O[O]_m2.O=C[C](C)C_m2>>[O][O]_m3.O=CC(C)C_m1,2,2,1,6
O=C[C](C)C_m2.[CH3]_m2>>CC(=C)C=O_m1.C_m1,11,0,2,4
C=O_m1.O=C[C](C)C_m2>>[CH]=O_m2.O=CC(C)C_m1,3,2,0,6
CC(=C)C_m1.O=C[C](C)C_m2>>CC(=C)[CH2]_m2.O=CC(C)C_m1,6,2,3,6
CC(=C)C=O_m1.[H]_m2>>CC(=C)[C]=O_m2.[H][H]_m1,10,0,3,1
CC(=C)C=O_m1.[O][O]_m3>>CC(=C)[C]=O_m2.O[O]_m2,10,1,3,2
CC(=C)C=O_m1.[O]_m3>>CC(=C)[C]=O_m2.[OH]_m2,10,0,3,1
CC(=C)C=O_m1.[OH]_m2>>CC(=C)[C]=O_m2.O_m1,10,0,3,2
CC(=C)C=O_m1.O[O]_m2>>CC(=C)[C]=O_m2.OO_m1,10,1,3,3
CC(=C)C=O_m1.[CH3]_m2>>CC(=C)[C]=O_m2.C_m1,10,0,3,4
CC(=C)C=O_m1.[H]_m2>>[CH2]C(=C)C=O_m2.[H][H]_m1,7,0,4,1
CC(=C)C=O_m1.[O][O]_m3>>[CH2]C(=C)C=O_m2.O[O]_m2,7,1,4,2
CC(=C)C=O_m1.[OH]_m2>>[CH2]C(=C)C=O_m2.O_m1,7,0,4,2
CC(=C)C=O_m1.[O]_m3>>[CH2]C(=C)C=O_m2.[OH]_m2,7,0,4,1
CC(=C)C=O_m1.O[O]_m2>>[CH2]C(=C)C=O_m2.OO_m1,7,1,4,3
CC(=C)C=O_m1.[CH3]_m2>>[CH2]C(=C)C=O_m2.C_m1,7,0,4,4
OC=C(C)C_m1.[H]_m2>>CC(=C)[CH]O_m2.[H][H]_m1,12,0,2,1
OC=C(C)C_m1.[O]_m3>>CC(=C)[CH]O_m2.[OH]_m2,12,0,2,1
OC=C(C)C_m1.[OH]_m2>>CC(=C)[CH]O_m2.O_m1,12,0,2,2
OC=C(C)C_m1.O[O]_m2>>CC(=C)[CH]O_m2.OO_m1,12,1,2,3
OC=C(C)C_m1.[CH3]_m2>>CC(=C)[CH]O_m2.C_m1,12,0,2,4
OC=C(C)C_m1.C[O]_m2>>CC(=C)[CH]O_m2.CO_m1,12,1,2,5
OC=C(C)C_m1.CO[O]_m2>>CC(=C)[CH]O_m2.COO_m1,12,2,2,6
C[C](C)C_m2.[O][O]_m3>>CC(=C)C_m1.O[O]_m2,9,1,2,2
CC([CH2])C_m2.[O][O]_m3>>CC(=C)C_m1.O[O]_m2,9,1,1,2
O[O]_m2.[O]OCC(C)C_m2>>[O][O]_m3.OOCC(C)C_m1,2,0,1,6
OO_m1.[O]OCC(C)C_m2>>O[O]_m2.OOCC(C)C_m1,3,0,1,6
OOCC(C)C_m1.[H]_m2>>[O]OCC(C)C_m2.[H][H]_m1,6,0,0,1
C_m1.[O]OCC(C)C_m2>>[CH3]_m2.OOCC(C)C_m1,4,0,0,6
CO_m1.[O]OCC(C)C_m2>>[CH2]O_m2.OOCC(C)C_m1,4,0,0,6
C=O_m1.[O]OCC(C)C_m2>>[CH]=O_m2.OOCC(C)C_m1,3,0,0,6
CC_m1.[O]OCC(C)C_m2>>C[CH2]_m2.OOCC(C)C_m1,4,0,1,6
C=C_m1.[O]OCC(C)C_m2>>C=[CH]_m2.OOCC(C)C_m1,3,0,1,6
CCO_m1.[O]OCC(C)C_m2>>[CH2]CO_m2.OOCC(C)C_m1,5,0,0,6
CCO_m1.[O]OCC(C)C_m2>>C[CH]O_m2.OOCC(C)C_m1,7,0,1,6
CC=O_m1.[O]OCC(C)C_m2>>C[C]=O_m2.OOCC(C)C_m1,6,0,1,6
CCC_m1.[O]OCC(C)C_m2>>C[CH]C_m2.OOCC(C)C_m1,7,0,1,6
CCC_m1.[O]OCC(C)C_m2>>CC[CH2]_m2.OOCC(C)C_m1,5,0,2,6
C=CC=O_m1.[O]OCC(C)C_m2>>C=C[C]=O_m2.OOCC(C)C_m1,7,0,2,6
CCC=O_m1.[O]OCC(C)C_m2>>CC[C]=O_m2.OOCC(C)C_m1,9,0,2,6
CC=C_m1.[O]OCC(C)C_m2>>[CH2]C=C_m2.OOCC(C)C_m1,5,0,4,6
C_m1.[O]OC(C)(C)C_m2>>[CH3]_m2.OOC(C)(C)C_m1,4,0,0,6
CC_m1.[O]OC(C)(C)C_m2>>C[CH2]_m2.OOC(C)(C)C_m1,4,0,1,6
CCC_m1.[O]OC(C)(C)C_m2>>C[CH]C_m2.OOC(C)(C)C_m1,7,0,1,6
CCC_m1.[O]OC(C)(C)C_m2>>CC[CH2]_m2.OOC(C)(C)C_m1,5,0,2,6
CO_m1.[O]OC(C)(C)C_m2>>[CH2]O_m2.OOC(C)(C)C_m1,4,0,0,6
CCO_m1.[O]OC(C)(C)C_m2>>[CH2]CO_m2.OOC(C)(C)C_m1,5,0,0,6
CCO_m1.[O]OC(C)(C)C_m2>>C[CH]O_m2.OOC(C)(C)C_m1,7,0,1,6
CC=O_m1.[O]OC(C)(C)C_m2>>C[C]=O_m2.OOC(C)(C)C_m1,6,0,1,6
C=CC=O_m1.[O]OC(C)(C)C_m2>>C=C[C]=O_m2.OOC(C)(C)C_m1,7,0,2,6
CCC=O_m1.[O]OC(C)(C)C_m2>>CC[C]=O_m2.OOC(C)(C)C_m1,9,0,2,6
O[O]_m2.[O]OC(C)(C)C_m2>>[O][O]_m3.OOC(C)(C)C_m1,2,0,1,6
OO_m1.[O]OC(C)(C)C_m2>>O[O]_m2.OOC(C)(C)C_m1,3,0,1,6
C=O_m1.[O]OC(C)(C)C_m2>>[CH]=O_m2.OOC(C)(C)C_m1,3,0,0,6
C=C_m1.[O]OC(C)(C)C_m2>>C=[CH]_m2.OOC(C)(C)C_m1,3,0,1,6
OOC(C)(C)C_m1.[H]_m2>>[O]OC(C)(C)C_m2.[H][H]_m1,6,0,0,1
CC=C_m1.[O]OC(C)(C)C_m2>>[CH2]C=C_m2.OOC(C)(C)C_m1,5,0,4,6
CC(=C)C_m1.[OH]_m2>>CC(=C)[CH2]_m2.O_m1,6,0,3,2
CC(=C)C_m1.[OH]_m2>>CC(=[CH])C_m2.O_m1,8,0,2,2
CC(=C)C_m1.[O][O]_m3>>CC(=C)[CH2]_m2.O[O]_m2,6,1,3,2
CC(=C)C_m1.[O][O]_m3>>CC(=[CH])C_m2.O[O]_m2,8,1,2,2
CC(=C)C_m1.[H]_m2>>CC(=C)[CH2]_m2.[H][H]_m1,6,0,3,1
CC(=C)C_m1.[H]_m2>>CC(=[CH])C_m2.[H][H]_m1,8,0,2,1
CC(=C)C_m1.[O]_m3>>CC(=C)[CH2]_m2.[OH]_m2,6,0,3,1
CC(=C)C_m1.[O]_m3>>CC(=[CH])C_m2.[OH]_m2,8,0,2,1
CC(=C)C_m1.O[O]_m2>>CC(=C)[CH2]_m2.OO_m1,6,1,3,3
CC(=C)C_m1.O[O]_m2>>CC(=[CH])C_m2.OO_m1,8,1,2,3
CC(=C)C_m1.[CH3]_m2>>CC(=C)[CH2]_m2.C_m1,6,0,3,4
CC(=C)C_m1.[CH3]_m2>>CC(=[CH])C_m2.C_m1,8,0,2,4
CC(=C)C_m1.C[O]_m2>>CC(=C)[CH2]_m2.CO_m1,6,1,3,5
CC(=C)C_m1.[CH2]C=C_m2>>CC(=C)[CH2]_m2.CC=C_m1,6,4,3,5
CC(=C)C_m1.CC=[CH]_m2>>CC(=C)[CH2]_m2.CC=C_m1,6,2,3,8
CC(=C)C_m1.C[C]=C_m2>>CC(=C)[CH2]_m2.CC=C_m1,6,1,3,6
CC(=C)C_m1.CO[O]_m2>>CC(=C)[CH2]_m2.COO_m1,6,2,3,6
CC(=C)C_m1.CC(=O)O[O]_m2>>CC(=C)[CH2]_m2.CC(=O)OO_m1,6,4,3,8
CC(=C)C_m1.[O]OC=O_m2>>CC(=C)[CH2]_m2.OOC=O_m1,6,0,3,4
CC(=C)C_m1.[O]OCC(C)C_m2>>CC(=C)[CH2]_m2.OOCC(C)C_m1,6,0,3,6
CC(=C)C_m1.[O]OC(C)(C)C_m2>>CC(=C)[CH2]_m2.OOC(C)(C)C_m1,6,0,3,6
CC(=C)C_m1.CCCCO[O]_m2>>CC(=C)[CH2]_m2.CCCCOO_m1,6,5,3,15
CC(=C)C_m1.CC(O[O])CC_m2>>CC(=C)[CH2]_m2.CC(OO)CC_m1,6,3,3,10
CC(=C)C_m1.[O]OC(C)C_m2>>CC(=C)[CH2]_m2.OOC(C)C_m1,6,0,3,5
CC(=C)C_m1.CCCO[O]_m2>>CC(=C)[CH2]_m2.CCCOO_m1,6,4,3,12
CC(=C)C_m1.CC(=C)C[O]_m2>>CC(=C)[CH2]_m2.CC(=C)CO_m1,6,4,3,12
CC(=C)C_m1.OC[C]=C_m2>>CC(=C)[CH2]_m2.OCC=C_m1,6,2,3,7
C=O_m1.C[C]=C_m2>>[CH]=O_m2.CC=C_m1,3,1,0,6
CC(=C)CCC(=C)C_m1.[H]_m2>>CC(=C)CCC(=C)[CH2]_m2.[H][H]_m1,21,0,7,1
